NO,Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,KOTA,Latitude,Longitude
1665,23-07-2024,-0.20087612827307824,0.6355291178689829,0.34181412576842096,-1.024057402827275,-0.6771493957095847,0.8239444829227403,-0.06040442592352064,-0.681685003834446,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1666,24-07-2024,-0.03620357857265885,0.301151001767794,0.22648165779285567,-0.6204656150747164,-0.6771493957095847,0.8239444829227403,0.975486400735068,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1667,25-07-2024,0.12846897112776054,0.444455908668305,0.6493673737032599,-2.2348327660849514,-0.6771493957095847,0.652397390594339,0.4575409874057737,-0.5764086522680278,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1668,26-07-2024,-0.03620357857265885,0.34891930406796434,0.26492581378470986,-1.2931185946623143,-0.6771493957095847,0.8239444829227403,0.4575409874057737,-0.7869613554008641,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1669,27-07-2024,0.12846897112776054,0.6355291178689829,0.45714659374398486,-1.024057402827275,-0.6771493957095847,0.8239444829227403,0.4575409874057737,-0.5764086522680278,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1670,28-07-2024,-0.20087612827307824,0.7788340247694904,0.6109232177114057,-0.6204656150747164,-0.6771493957095847,0.8239444829227403,0.4575409874057737,-0.15530324600235554,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1671,29-07-2024,0.046132696277550844,0.2533826994676254,0.45714659374398486,-0.3514044232396773,-0.6771493957095847,0.8239444829227403,0.975486400735068,-0.3658559491351917,0.3851886204811452,,SIDOARJO,-7.45597405,112.66088771295344
1672,30-07-2024,0.2108052459779717,0.8266023270696607,0.5724790617195502,-0.3514044232396773,-0.6771493957095847,0.8239444829227403,0.975486400735068,-0.5764086522680278,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
1673,31-07-2024,0.7459910325043354,0.34891930406796434,0.6878115296951155,-0.2168738273221577,-0.6771493957095847,0.8239444829227403,1.4934318140643623,-0.47113230070160983,1.9623953218850343,,SIDOARJO,-7.45597405,112.66088771295344
1674,01-08-2024,1.1165042693302814,0.34891930406796434,0.9953647776299558,-0.6204656150747164,-0.6771493957095847,0.8239444829227403,0.975486400735068,-0.47113230070160983,1.4366597547504045,,SIDOARJO,-7.45597405,112.66088771295344
